@relation bank-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.Remove-R5-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.instance.RemovePercentage-P30.0-V

@attribute age numeric
@attribute job {admin.,technician,services,management,retired,blue-collar,unemployed,entrepreneur,housemaid,unknown,self-employed,student}
@attribute marital {married,single,divorced}
@attribute education {secondary,tertiary,primary,unknown}
@attribute balance numeric
@attribute housing {yes,no}
@attribute loan {no,yes}
@attribute contact {unknown,cellular,telephone}
@attribute day numeric
@attribute month {may,jun,jul,aug,oct,nov,dec,jan,feb,mar,apr,sep}
@attribute duration numeric
@attribute campaign numeric
@attribute previous numeric
@attribute poutcome {unknown,other,failure,success}
@attribute deposit {yes,no}

@data
54,admin.,married,secondary,0,yes,yes,cellular,23,jul,117,1,0,unknown,no
42,services,married,secondary,1376,yes,no,cellular,2,mar,712,4,0,unknown,yes
32,technician,single,secondary,116,yes,no,cellular,20,aug,718,2,0,unknown,yes
50,blue-collar,married,unknown,2284,yes,no,telephone,31,jul,1088,17,0,unknown,yes
36,admin.,divorced,secondary,1224,yes,no,cellular,12,nov,482,1,1,success,yes
49,management,divorced,tertiary,914,no,no,cellular,4,aug,185,1,0,unknown,yes
47,student,single,unknown,107,no,no,telephone,15,jul,119,8,0,unknown,no
47,blue-collar,married,secondary,665,no,no,cellular,18,aug,885,3,0,unknown,no
32,blue-collar,single,secondary,5252,yes,no,cellular,20,nov,232,2,2,failure,no
21,student,single,unknown,137,yes,no,unknown,12,may,198,3,0,unknown,no
44,services,divorced,secondary,206,yes,no,cellular,14,may,78,1,1,failure,no
36,services,married,secondary,380,yes,no,unknown,20,may,26,1,0,unknown,no
28,blue-collar,single,secondary,322,no,no,telephone,11,sep,240,2,3,other,yes
25,student,single,secondary,1957,no,no,cellular,24,jun,1207,4,1,failure,yes
46,blue-collar,single,tertiary,283,no,no,cellular,7,apr,299,1,0,unknown,yes
46,technician,married,secondary,2149,yes,no,cellular,15,apr,282,2,0,unknown,yes
48,admin.,married,secondary,191,yes,no,cellular,5,feb,238,3,0,unknown,no
36,admin.,divorced,tertiary,125,yes,no,unknown,26,may,172,1,0,unknown,no
35,self-employed,married,secondary,188,yes,yes,unknown,5,jun,1865,2,0,unknown,yes
60,management,married,unknown,264,no,no,telephone,1,feb,265,1,0,unknown,yes
33,technician,divorced,tertiary,0,yes,no,cellular,2,jun,72,1,0,unknown,no
26,management,single,tertiary,362,no,no,cellular,15,sep,925,1,2,success,yes
53,technician,single,tertiary,1,no,no,cellular,21,aug,190,1,0,unknown,no
56,management,married,primary,7747,no,no,unknown,5,jun,103,2,0,unknown,no
59,retired,divorced,secondary,514,no,no,cellular,4,may,673,6,1,success,yes
52,services,married,secondary,2081,yes,no,unknown,29,may,150,1,0,unknown,no
49,admin.,single,tertiary,228,yes,no,cellular,2,jun,407,1,1,success,yes
27,management,married,secondary,2071,no,no,cellular,4,jun,449,1,0,unknown,yes
34,technician,divorced,tertiary,66,no,yes,cellular,5,feb,102,1,2,failure,no
32,management,married,tertiary,393,no,no,cellular,28,jan,458,2,0,unknown,no
36,management,married,tertiary,0,yes,no,unknown,27,may,145,2,0,unknown,no
51,admin.,married,unknown,-1137,yes,yes,telephone,11,may,567,3,1,failure,no
41,technician,married,secondary,1270,yes,no,unknown,5,may,1389,1,0,unknown,yes
31,technician,single,secondary,354,no,yes,cellular,22,aug,186,2,0,unknown,no
23,management,single,tertiary,2605,yes,no,unknown,7,may,278,6,0,unknown,no
40,blue-collar,single,secondary,3,no,no,cellular,19,nov,998,1,0,unknown,yes
31,management,single,tertiary,98,no,no,cellular,11,aug,69,2,0,unknown,no
46,self-employed,single,secondary,526,no,no,cellular,30,apr,523,1,2,other,yes
32,services,single,tertiary,945,no,no,cellular,20,nov,531,1,0,unknown,yes
35,management,married,tertiary,62,no,no,cellular,7,may,226,2,4,success,yes
77,retired,divorced,primary,639,no,no,telephone,16,apr,127,7,0,unknown,no
47,management,single,tertiary,0,no,no,cellular,21,aug,136,2,0,unknown,no
29,technician,married,secondary,273,no,no,cellular,4,feb,2775,2,0,unknown,yes
27,self-employed,single,tertiary,4574,no,no,cellular,12,aug,187,2,0,unknown,no
78,retired,divorced,secondary,3417,no,no,cellular,12,may,309,1,1,success,yes
34,technician,married,secondary,1246,no,no,unknown,28,may,88,3,0,unknown,no
31,blue-collar,married,secondary,43,yes,no,unknown,19,may,405,3,0,unknown,no
27,technician,single,tertiary,11862,no,no,telephone,25,may,281,5,1,success,no
56,admin.,married,secondary,292,yes,no,unknown,28,may,228,9,0,unknown,no
60,retired,divorced,secondary,4243,no,no,cellular,30,oct,416,2,0,unknown,yes
36,services,single,unknown,281,yes,no,unknown,16,may,515,1,0,unknown,yes
30,services,divorced,primary,459,yes,no,cellular,18,jul,494,1,0,unknown,yes
31,blue-collar,single,secondary,1979,yes,yes,cellular,6,may,1205,1,0,unknown,yes
47,services,married,secondary,1764,no,yes,cellular,26,aug,119,6,0,unknown,no
33,management,single,tertiary,2637,no,no,cellular,28,aug,583,17,0,unknown,yes
33,blue-collar,married,primary,331,yes,no,unknown,30,may,139,3,0,unknown,no
30,technician,divorced,secondary,3028,yes,no,cellular,28,aug,65,5,0,unknown,no
59,retired,married,tertiary,1296,no,no,cellular,11,aug,862,11,0,unknown,no
32,management,married,tertiary,1331,no,no,cellular,12,nov,126,1,5,failure,yes
34,management,single,tertiary,417,yes,no,cellular,5,aug,270,1,15,failure,yes
77,retired,married,primary,3324,no,no,cellular,13,may,289,1,5,success,yes
36,technician,divorced,secondary,556,yes,no,cellular,18,nov,154,3,1,failure,no
78,retired,divorced,primary,1389,no,no,cellular,8,apr,335,1,0,unknown,yes
54,blue-collar,married,primary,316,yes,no,cellular,14,may,240,1,0,unknown,no
38,admin.,single,secondary,77,no,no,cellular,20,nov,441,4,0,unknown,no
58,admin.,married,secondary,1813,yes,no,telephone,17,jul,15,1,0,unknown,no
34,management,married,tertiary,101,no,no,cellular,8,aug,472,2,0,unknown,no
38,self-employed,married,secondary,215,yes,no,cellular,20,nov,70,1,1,failure,no
41,housemaid,married,primary,365,no,no,cellular,8,aug,203,5,0,unknown,no
49,blue-collar,married,secondary,1946,no,no,cellular,19,oct,192,1,1,success,yes
59,technician,married,secondary,259,no,no,cellular,18,mar,224,1,0,unknown,yes
36,admin.,married,secondary,165,yes,no,unknown,23,may,456,4,0,unknown,no
54,self-employed,married,primary,1463,no,no,unknown,20,jun,60,1,0,unknown,no
66,management,married,unknown,2149,yes,no,cellular,30,nov,151,6,4,other,no
43,technician,single,unknown,11115,no,no,cellular,23,oct,476,1,2,success,yes
36,management,married,tertiary,393,yes,no,cellular,30,apr,555,2,0,unknown,yes
26,technician,single,secondary,1231,yes,no,cellular,3,jun,385,2,5,success,yes
39,management,single,tertiary,2258,yes,no,cellular,31,jul,255,2,0,unknown,no
69,retired,married,primary,2346,no,no,cellular,11,feb,354,2,0,unknown,yes
37,blue-collar,married,primary,157,yes,no,unknown,30,may,833,8,0,unknown,no
43,blue-collar,married,unknown,285,yes,no,cellular,15,may,22,6,0,unknown,no
33,management,married,secondary,67,yes,yes,unknown,23,may,316,4,0,unknown,no
34,management,married,tertiary,3696,no,no,cellular,8,apr,758,2,5,other,yes
32,technician,single,secondary,483,no,no,cellular,8,aug,580,3,0,unknown,yes
42,management,married,tertiary,976,no,no,cellular,19,aug,164,1,0,unknown,yes
27,admin.,single,secondary,125,no,no,cellular,21,jul,104,1,8,failure,no
36,blue-collar,married,primary,679,yes,yes,cellular,13,may,115,1,0,unknown,no
43,management,married,tertiary,1336,yes,yes,cellular,27,may,82,2,1,failure,no
33,technician,married,tertiary,2728,no,no,cellular,5,aug,295,2,0,unknown,no
39,management,single,tertiary,0,yes,no,cellular,18,feb,224,3,0,unknown,yes
35,admin.,married,secondary,2,yes,no,cellular,18,mar,194,1,0,unknown,yes
57,housemaid,married,primary,2785,no,no,cellular,11,aug,610,4,0,unknown,yes
38,management,married,tertiary,2656,no,no,cellular,8,jul,230,2,0,unknown,no
22,student,single,secondary,552,no,no,cellular,1,sep,327,1,0,unknown,yes
54,admin.,married,secondary,602,no,no,cellular,3,mar,143,2,0,unknown,yes
45,blue-collar,married,secondary,-221,yes,yes,unknown,3,jun,170,1,0,unknown,no
59,services,divorced,secondary,1,yes,no,cellular,28,jan,602,1,5,other,yes
39,management,single,tertiary,93,yes,yes,cellular,13,may,196,2,3,failure,no
47,management,married,unknown,4567,no,no,telephone,31,jul,921,4,0,unknown,no
32,blue-collar,married,secondary,328,yes,no,unknown,20,may,132,1,0,unknown,no
46,services,divorced,unknown,3390,no,no,unknown,20,jun,152,3,0,unknown,no
47,admin.,married,secondary,368,no,no,cellular,21,may,403,1,6,success,yes
36,services,single,secondary,-253,yes,no,cellular,14,apr,1073,1,0,unknown,yes
30,technician,single,secondary,-754,yes,yes,unknown,26,may,974,1,0,unknown,no
52,retired,divorced,tertiary,-309,yes,no,unknown,19,jun,500,2,0,unknown,yes
38,blue-collar,married,primary,4406,yes,no,telephone,13,may,689,2,0,unknown,yes
42,blue-collar,married,primary,1673,yes,no,cellular,17,apr,636,3,0,unknown,yes
41,technician,married,secondary,188,no,yes,telephone,31,jul,15,25,0,unknown,no
35,management,married,tertiary,0,yes,no,cellular,5,may,310,1,0,unknown,no
40,services,married,secondary,181,yes,no,unknown,16,may,370,1,0,unknown,no
58,unemployed,married,primary,1183,no,no,cellular,31,jul,1721,5,0,unknown,yes
27,student,single,secondary,91,no,no,telephone,4,dec,157,6,37,other,no
59,retired,divorced,secondary,5845,no,no,cellular,14,may,1060,2,0,unknown,yes
52,management,married,tertiary,1158,no,no,cellular,27,aug,57,4,0,unknown,no
53,management,married,tertiary,597,no,no,unknown,22,feb,392,1,0,unknown,yes
23,housemaid,married,tertiary,66,yes,no,cellular,7,may,1391,2,0,unknown,yes
30,blue-collar,single,secondary,953,yes,no,unknown,2,jun,747,2,0,unknown,yes
60,entrepreneur,divorced,secondary,80,yes,no,unknown,15,may,397,1,0,unknown,no
35,management,single,tertiary,1599,yes,yes,cellular,13,apr,407,1,0,unknown,yes
30,management,married,tertiary,0,no,no,cellular,14,aug,95,2,0,unknown,no
40,technician,married,secondary,8379,no,no,unknown,12,jun,52,6,0,unknown,no
56,services,married,secondary,1150,no,yes,cellular,17,nov,107,1,3,failure,no
37,management,married,tertiary,-666,yes,no,cellular,18,nov,204,2,0,unknown,no
32,management,married,secondary,0,no,no,cellular,20,aug,162,4,0,unknown,no
51,management,single,secondary,1610,yes,no,unknown,16,jun,1248,3,0,unknown,yes
39,entrepreneur,married,tertiary,350,yes,no,cellular,24,jul,230,2,0,unknown,no
34,technician,married,tertiary,23076,no,no,cellular,26,may,243,2,6,other,yes
57,blue-collar,married,secondary,773,yes,yes,unknown,18,jun,97,8,0,unknown,no
31,blue-collar,married,primary,605,yes,no,unknown,15,may,334,10,0,unknown,no
48,technician,divorced,secondary,-154,no,no,unknown,3,jun,342,3,0,unknown,no
36,blue-collar,married,secondary,2894,yes,no,cellular,17,jul,747,1,0,unknown,no
32,technician,single,tertiary,5514,no,no,telephone,22,oct,181,1,0,unknown,yes
55,technician,married,unknown,574,yes,no,cellular,29,jan,243,2,0,unknown,no
48,services,divorced,secondary,-276,yes,yes,cellular,13,may,674,1,0,unknown,yes
45,management,married,tertiary,1199,no,no,telephone,3,feb,221,2,0,unknown,no
37,management,married,tertiary,6771,no,no,cellular,7,sep,337,1,1,success,yes
50,management,married,tertiary,6739,yes,no,cellular,14,jul,68,3,0,unknown,no
71,retired,married,secondary,1712,no,no,cellular,11,feb,660,1,0,unknown,yes
56,services,married,secondary,1989,no,no,cellular,3,feb,336,2,2,failure,yes
52,services,married,secondary,1000,no,no,cellular,5,aug,766,2,0,unknown,yes
30,admin.,single,tertiary,311,no,no,cellular,31,mar,158,2,0,unknown,yes
46,management,divorced,tertiary,0,no,yes,cellular,29,aug,38,6,0,unknown,no
45,admin.,married,secondary,6971,no,no,cellular,22,may,119,1,0,unknown,no
32,management,single,tertiary,311,no,no,unknown,12,may,757,2,0,unknown,yes
49,blue-collar,married,secondary,3309,yes,no,cellular,15,may,349,2,0,unknown,no
32,blue-collar,married,primary,-94,yes,yes,cellular,11,may,308,1,0,unknown,no
31,management,single,tertiary,5691,yes,no,cellular,21,nov,37,2,1,failure,no
53,technician,divorced,secondary,392,yes,no,cellular,28,jan,70,1,1,failure,no
46,blue-collar,divorced,primary,916,yes,no,cellular,11,may,472,2,0,unknown,no
51,self-employed,married,secondary,95,yes,no,cellular,23,jul,1309,4,0,unknown,yes
58,services,married,secondary,12180,no,no,unknown,16,jun,121,5,0,unknown,no
45,services,married,unknown,318,no,no,cellular,16,jul,63,2,0,unknown,no
46,housemaid,divorced,primary,2084,yes,no,cellular,18,jul,1081,2,0,unknown,yes
24,student,single,secondary,1925,no,no,cellular,11,aug,1363,1,0,unknown,yes
41,technician,single,tertiary,1646,yes,no,cellular,5,may,258,1,7,success,yes
31,self-employed,single,tertiary,144,yes,no,unknown,16,may,676,1,0,unknown,yes
30,admin.,divorced,secondary,10,yes,no,cellular,18,jul,658,2,0,unknown,yes
81,retired,married,primary,1154,no,no,telephone,17,sep,231,1,0,unknown,yes
50,management,married,tertiary,1612,no,no,cellular,15,jun,532,2,2,other,yes
38,blue-collar,married,primary,2240,yes,no,cellular,19,nov,551,1,1,failure,no
43,admin.,married,secondary,132,no,no,cellular,17,mar,220,1,0,unknown,yes
37,management,married,secondary,5447,yes,yes,cellular,17,nov,1789,1,0,unknown,yes
32,student,married,secondary,1536,no,no,cellular,7,aug,289,2,0,unknown,yes
61,retired,married,tertiary,2557,yes,no,cellular,11,aug,139,3,1,success,yes
29,technician,single,secondary,-13,yes,no,cellular,14,may,512,3,0,unknown,no
31,management,single,tertiary,153,no,no,cellular,9,feb,65,3,0,unknown,no
37,admin.,divorced,secondary,3975,yes,no,cellular,11,may,163,2,0,unknown,no
45,blue-collar,married,secondary,2071,no,yes,telephone,22,jul,1148,2,0,unknown,no
59,housemaid,married,primary,88,yes,no,cellular,28,jul,63,5,0,unknown,no
36,blue-collar,married,secondary,153,yes,no,cellular,8,may,263,1,2,failure,no
51,self-employed,single,secondary,0,no,no,cellular,29,oct,1707,2,0,unknown,yes
32,management,single,tertiary,522,no,no,cellular,22,aug,576,2,0,unknown,yes
42,services,married,secondary,115,yes,yes,cellular,17,apr,161,1,2,failure,no
35,management,married,tertiary,365,no,no,cellular,21,nov,168,2,0,unknown,no
34,blue-collar,married,secondary,1924,yes,yes,cellular,1,apr,161,2,1,failure,no
50,housemaid,married,secondary,388,no,no,cellular,11,mar,203,2,0,unknown,yes
37,services,married,secondary,1694,yes,yes,cellular,29,jan,404,2,6,failure,no
46,technician,divorced,secondary,-824,yes,no,cellular,7,aug,429,3,0,unknown,yes
47,entrepreneur,married,tertiary,0,no,no,telephone,18,nov,103,2,0,unknown,no
34,management,divorced,tertiary,2885,no,no,cellular,10,feb,314,2,4,other,yes
32,blue-collar,single,primary,180,yes,no,cellular,13,may,804,1,0,unknown,no
44,management,married,unknown,282,no,no,cellular,9,mar,700,2,3,success,yes
37,technician,single,secondary,-242,yes,no,cellular,13,aug,1149,6,0,unknown,yes
42,services,married,secondary,108,yes,yes,cellular,13,may,225,2,7,failure,no
68,retired,married,secondary,1316,no,no,telephone,4,mar,92,5,0,unknown,no
39,management,married,primary,0,no,no,unknown,11,jun,308,7,0,unknown,no
42,management,married,tertiary,687,no,no,cellular,11,aug,667,2,0,unknown,no
34,management,married,tertiary,443,no,no,cellular,18,jun,235,3,0,unknown,yes
27,student,single,tertiary,4869,yes,no,cellular,15,may,258,2,4,other,no
33,management,married,tertiary,1195,yes,no,telephone,13,may,355,4,0,unknown,no
49,technician,single,unknown,443,no,no,unknown,20,jun,25,11,0,unknown,no
37,management,married,tertiary,2283,no,no,cellular,6,aug,303,2,4,success,yes
57,blue-collar,married,primary,3109,no,no,cellular,2,jun,482,2,0,unknown,yes
49,technician,single,unknown,350,no,no,cellular,28,jan,91,3,0,unknown,no
52,technician,married,secondary,371,yes,yes,cellular,21,apr,224,2,1,success,yes
59,blue-collar,married,unknown,337,no,no,unknown,18,jun,100,4,0,unknown,no
56,management,married,unknown,4623,no,no,cellular,17,aug,348,1,0,unknown,yes
58,retired,married,secondary,35,no,no,cellular,29,jul,336,7,0,unknown,no
27,services,single,secondary,353,yes,no,cellular,15,may,663,1,0,unknown,yes
35,technician,single,secondary,1609,yes,no,unknown,30,may,288,3,0,unknown,no
30,admin.,married,secondary,15,yes,no,unknown,9,may,257,1,0,unknown,no
34,management,single,tertiary,76,yes,no,cellular,13,may,747,2,3,failure,yes
35,blue-collar,married,secondary,67,no,no,unknown,20,may,60,6,0,unknown,no
38,technician,divorced,secondary,902,yes,no,cellular,4,may,301,3,1,success,yes
36,management,married,tertiary,255,no,no,cellular,22,may,970,2,2,other,yes
26,management,single,tertiary,2786,no,no,cellular,3,jun,300,2,1,success,yes
80,retired,married,primary,997,no,no,cellular,28,jan,151,1,3,success,yes
58,technician,married,primary,4198,no,no,cellular,15,oct,441,5,5,failure,yes
57,retired,married,primary,1532,no,no,telephone,6,feb,286,3,0,unknown,no
31,technician,married,tertiary,11,no,no,cellular,27,aug,651,2,0,unknown,no
51,management,divorced,tertiary,119,no,no,unknown,5,jun,112,2,0,unknown,no
36,self-employed,single,tertiary,4844,no,no,unknown,9,jun,1137,3,0,unknown,yes
46,blue-collar,divorced,primary,2775,no,yes,cellular,8,jul,188,1,0,unknown,no
36,blue-collar,divorced,secondary,638,yes,no,unknown,16,jun,1395,2,0,unknown,yes
34,admin.,married,secondary,445,no,no,cellular,19,aug,256,2,0,unknown,no
46,blue-collar,married,primary,557,no,no,unknown,18,jun,89,1,0,unknown,no
26,student,single,tertiary,294,no,no,cellular,4,dec,208,2,0,unknown,yes
35,technician,married,secondary,0,yes,yes,cellular,17,nov,199,1,0,unknown,no
48,unemployed,single,tertiary,3229,no,no,unknown,16,jun,1089,1,0,unknown,yes
43,unemployed,married,secondary,1943,yes,no,cellular,18,nov,202,2,0,unknown,no
45,management,married,primary,4629,no,no,telephone,2,apr,285,2,0,unknown,no
47,entrepreneur,married,secondary,318,no,no,cellular,4,aug,299,2,0,unknown,no
57,housemaid,divorced,primary,0,no,no,unknown,9,jun,97,1,0,unknown,no
51,entrepreneur,divorced,tertiary,2109,no,no,cellular,12,apr,119,1,2,success,no
60,unemployed,married,secondary,957,no,no,cellular,8,sep,246,1,3,success,yes
34,management,single,tertiary,757,no,no,cellular,18,aug,37,4,0,unknown,no
31,admin.,married,secondary,1229,no,no,cellular,12,apr,176,1,0,unknown,yes
47,services,divorced,tertiary,1639,no,no,cellular,12,jan,349,1,0,unknown,yes
30,unemployed,married,tertiary,330,no,no,cellular,3,jul,264,1,1,success,yes
34,management,single,tertiary,1228,no,no,cellular,30,apr,580,2,8,success,yes
29,admin.,single,secondary,-309,yes,yes,unknown,4,jun,215,1,0,unknown,no
25,services,married,secondary,0,yes,no,cellular,24,jul,458,9,0,unknown,yes
53,retired,married,primary,136,yes,no,unknown,6,may,267,2,0,unknown,no
55,technician,divorced,secondary,284,yes,no,cellular,7,aug,78,2,0,unknown,no
30,technician,single,tertiary,178,no,no,cellular,17,jul,656,3,0,unknown,yes
41,management,married,tertiary,-556,yes,yes,unknown,26,may,127,3,0,unknown,no
25,student,single,secondary,8,no,no,cellular,22,apr,107,2,0,unknown,yes
44,admin.,married,secondary,1074,yes,no,cellular,11,jul,911,2,0,unknown,yes
37,management,married,tertiary,3723,no,no,cellular,22,may,354,1,0,unknown,yes
37,unemployed,single,secondary,48,no,no,cellular,31,jul,40,10,0,unknown,no
25,management,married,tertiary,-242,yes,yes,cellular,18,may,600,4,4,other,yes
54,retired,divorced,primary,22,no,no,unknown,20,jun,23,4,0,unknown,no
40,services,divorced,secondary,49,no,yes,cellular,18,jul,191,1,0,unknown,no
39,management,single,tertiary,1914,no,no,cellular,18,aug,94,4,0,unknown,no
