id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
8285,31,unemployed,married,secondary,no,-825,yes,no,unknown,7,may,179,2,-1,0,unknown,no
8286,42,admin.,married,secondary,no,534,yes,no,unknown,16,may,139,2,-1,0,unknown,no
8287,50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,unknown,no
8288,47,management,married,secondary,no,623,yes,no,cellular,13,may,102,6,-1,0,unknown,no
8289,43,technician,married,secondary,no,310,yes,no,unknown,29,may,291,1,-1,0,unknown,no
8290,59,housemaid,married,secondary,no,454,no,no,cellular,21,aug,162,1,-1,0,unknown,no
8291,35,management,single,tertiary,no,2306,no,no,cellular,18,aug,86,7,-1,0,unknown,no
8292,24,technician,single,secondary,no,-126,yes,yes,unknown,13,may,382,2,-1,0,unknown,no
8293,49,blue-collar,married,primary,no,399,no,no,cellular,29,jan,679,1,-1,0,unknown,no
8294,47,services,married,secondary,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,no
8295,57,self-employed,married,secondary,no,2109,no,no,cellular,21,aug,107,6,-1,0,unknown,no
8296,29,management,married,tertiary,no,0,yes,yes,cellular,15,jul,218,1,-1,0,unknown,no
8297,50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no
8298,32,management,married,tertiary,no,81,yes,no,cellular,17,nov,120,1,-1,0,unknown,no
8299,23,admin.,single,secondary,no,1104,yes,no,unknown,12,may,120,2,-1,0,unknown,no
8300,41,technician,married,secondary,no,457,yes,yes,unknown,26,may,181,2,-1,0,unknown,no
8301,48,blue-collar,divorced,primary,no,0,no,no,unknown,6,jun,248,2,-1,0,unknown,no
8302,29,management,married,tertiary,no,941,yes,no,unknown,4,jun,570,11,-1,0,unknown,no
8303,42,admin.,married,primary,no,-466,no,yes,telephone,31,jul,94,15,-1,0,unknown,no
8304,38,admin.,single,secondary,no,2600,yes,no,cellular,19,nov,67,1,-1,0,unknown,no
8305,31,management,single,tertiary,no,3,no,no,cellular,4,feb,406,2,-1,0,unknown,no
8306,38,technician,married,unknown,no,90,yes,yes,unknown,8,may,20,2,-1,0,unknown,no
8307,50,management,married,tertiary,no,2570,no,no,cellular,18,nov,273,2,-1,0,unknown,no
8308,36,management,single,tertiary,no,181,yes,no,cellular,13,may,159,2,278,4,failure,no
8309,52,blue-collar,married,primary,no,66653,no,no,cellular,14,aug,109,3,-1,0,unknown,no
8310,50,entrepreneur,married,secondary,no,556,yes,no,unknown,16,may,130,2,-1,0,unknown,no
8311,38,housemaid,married,secondary,no,110,no,no,cellular,25,may,167,1,-1,0,unknown,no
8312,30,services,single,secondary,no,9,no,yes,cellular,29,jan,194,2,205,2,failure,no
8313,46,management,married,secondary,no,0,no,no,unknown,12,jun,155,1,-1,0,unknown,no
8314,54,management,married,secondary,yes,5249,yes,no,cellular,17,nov,108,1,-1,0,unknown,no
8315,46,blue-collar,married,primary,no,2499,yes,no,unknown,16,may,42,3,-1,0,unknown,no
8316,49,management,married,tertiary,no,276,no,no,cellular,27,aug,62,5,-1,0,unknown,no
8317,36,management,single,tertiary,no,3343,no,no,cellular,18,nov,307,1,-1,0,unknown,no
8318,58,self-employed,married,secondary,no,9994,no,no,cellular,10,jul,400,1,-1,0,unknown,no
8319,29,admin.,single,secondary,no,613,yes,no,unknown,19,jun,779,1,-1,0,unknown,no
8320,41,blue-collar,single,secondary,no,925,yes,no,telephone,13,may,43,1,-1,0,unknown,no
8321,32,management,married,tertiary,no,393,no,no,cellular,28,jan,458,2,-1,0,unknown,no
8322,33,services,divorced,secondary,yes,339,yes,no,unknown,23,may,496,4,-1,0,unknown,no
8323,31,entrepreneur,married,tertiary,no,1216,no,no,cellular,8,aug,150,4,-1,0,unknown,no
8324,44,technician,married,tertiary,no,1818,yes,yes,cellular,30,apr,247,1,-1,0,unknown,no
8325,51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,12,apr,119,1,181,2,success,no
8326,38,admin.,married,secondary,no,46,no,no,cellular,7,aug,48,2,-1,0,unknown,no
8327,38,management,married,tertiary,no,980,no,no,unknown,3,jun,662,5,-1,0,unknown,no
8328,27,unemployed,single,tertiary,no,3060,no,no,cellular,30,jan,533,1,-1,0,unknown,no
8329,41,housemaid,married,primary,no,46,no,no,cellular,22,aug,268,1,-1,0,unknown,no
8330,32,blue-collar,married,primary,no,274,yes,no,unknown,9,may,21,3,-1,0,unknown,no
8331,45,admin.,married,secondary,no,805,yes,no,unknown,15,may,186,3,-1,0,unknown,no
8332,54,housemaid,married,primary,no,3151,no,no,unknown,18,jun,350,7,-1,0,unknown,no
8333,36,technician,divorced,secondary,no,160,yes,no,unknown,26,may,142,1,-1,0,unknown,no
8334,33,management,married,tertiary,no,0,yes,no,cellular,28,jul,54,3,-1,0,unknown,no
8335,40,services,divorced,secondary,no,694,yes,no,cellular,31,jul,75,14,-1,0,unknown,no
8336,37,blue-collar,married,secondary,no,509,yes,no,cellular,20,apr,172,1,-1,0,unknown,no
8337,48,blue-collar,married,primary,no,237,yes,no,unknown,19,jun,18,18,-1,0,unknown,no
8338,36,management,married,tertiary,no,0,yes,no,cellular,29,jan,86,1,237,17,other,no
8339,46,management,married,tertiary,no,16,yes,no,cellular,6,may,304,1,-1,0,unknown,no
8340,29,admin.,divorced,secondary,no,504,yes,no,cellular,7,may,203,1,-1,0,unknown,no
8341,41,technician,married,secondary,no,-274,yes,no,unknown,27,may,182,3,-1,0,unknown,no
8342,44,management,married,tertiary,no,0,yes,no,unknown,28,may,260,1,-1,0,unknown,no
8343,40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no
8344,33,technician,single,tertiary,no,2565,yes,no,cellular,13,may,128,2,-1,0,unknown,no
8345,60,technician,married,tertiary,no,91,no,no,cellular,27,aug,105,4,-1,0,unknown,no
8346,48,blue-collar,married,secondary,no,558,yes,no,telephone,5,feb,708,8,-1,0,unknown,no
8347,37,unemployed,single,tertiary,no,1032,no,no,telephone,4,feb,63,1,-1,0,unknown,no
8348,39,management,married,tertiary,no,351,yes,no,unknown,20,may,999,3,-1,0,unknown,no
8349,28,student,single,secondary,no,231,yes,no,cellular,8,may,55,1,-1,0,unknown,no
8350,44,housemaid,married,primary,no,3706,no,no,unknown,17,jun,209,3,-1,0,unknown,no
8351,37,management,married,tertiary,no,5,no,no,cellular,29,aug,36,2,-1,0,unknown,no
8352,58,management,single,tertiary,no,342,no,yes,cellular,11,jul,564,2,-1,0,unknown,no
8353,50,unemployed,single,secondary,no,588,no,no,cellular,31,jul,649,3,-1,0,unknown,no
8354,38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,no
8355,31,management,single,tertiary,no,0,no,no,cellular,25,aug,101,6,-1,0,unknown,no
8356,33,technician,divorced,secondary,no,464,no,no,cellular,4,feb,207,4,-1,0,unknown,no
8357,35,management,single,tertiary,no,837,no,no,cellular,4,aug,329,1,-1,0,unknown,no
8358,53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no
8359,58,retired,married,secondary,no,5435,yes,no,unknown,6,may,118,1,-1,0,unknown,no
8360,26,blue-collar,single,primary,no,102,yes,no,unknown,16,may,46,1,-1,0,unknown,no
8361,34,admin.,married,secondary,no,641,yes,yes,unknown,16,may,467,1,-1,0,unknown,no
8362,50,blue-collar,married,primary,no,334,no,no,cellular,27,aug,79,3,-1,0,unknown,no
8363,42,blue-collar,married,unknown,no,149,yes,no,telephone,23,jul,329,3,-1,0,unknown,no
8364,46,admin.,married,secondary,no,179,yes,no,cellular,29,jan,194,4,436,1,other,no
8365,45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,108,1,-1,0,unknown,no
8366,46,services,married,secondary,no,375,no,no,telephone,31,jul,172,6,-1,0,unknown,no
8367,31,technician,single,secondary,no,2088,no,no,cellular,9,feb,15,14,-1,0,unknown,no
8368,44,technician,single,secondary,no,29,yes,no,unknown,5,may,151,1,-1,0,unknown,no
8369,36,management,married,tertiary,no,3839,no,no,cellular,19,nov,146,1,-1,0,unknown,no
8370,50,management,married,secondary,no,2910,no,no,telephone,29,jul,790,1,-1,0,unknown,no
8371,33,management,single,tertiary,no,3770,no,no,cellular,28,jan,757,2,-1,0,unknown,no
8372,33,blue-collar,married,primary,no,141,yes,no,unknown,21,may,578,2,-1,0,unknown,no
8373,55,management,single,tertiary,no,0,no,no,cellular,30,apr,156,3,-1,0,unknown,no
8374,40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no
8375,30,technician,married,secondary,no,-306,yes,yes,cellular,18,nov,372,1,186,1,failure,no
8376,36,services,married,secondary,no,3740,yes,no,cellular,7,apr,254,1,-1,0,unknown,no
8377,34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,-1,0,unknown,no
8378,46,entrepreneur,married,secondary,no,131,yes,no,cellular,20,apr,69,2,-1,0,unknown,no
8379,55,management,married,tertiary,no,23189,yes,no,unknown,14,may,77,1,-1,0,unknown,no
8380,56,blue-collar,divorced,primary,yes,-1,no,no,cellular,18,jul,304,3,-1,0,unknown,no
8381,34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no
8382,42,management,married,tertiary,no,187,no,no,cellular,11,aug,64,1,-1,0,unknown,no
8383,48,blue-collar,married,primary,no,1203,no,no,cellular,6,aug,61,5,-1,0,unknown,no
8384,51,management,married,primary,no,6298,yes,no,unknown,20,jun,14,3,-1,0,unknown,no
8385,45,blue-collar,single,tertiary,no,-243,no,yes,cellular,8,jul,171,2,-1,0,unknown,no
8386,35,self-employed,single,primary,no,181,yes,no,unknown,15,may,19,8,-1,0,unknown,no
8387,63,self-employed,married,tertiary,no,661,no,no,cellular,2,mar,56,2,-1,0,unknown,no
8388,35,blue-collar,married,secondary,no,270,yes,yes,cellular,6,apr,332,2,335,1,failure,no
8389,25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no
8390,26,self-employed,married,secondary,no,492,yes,yes,cellular,15,may,439,4,-1,0,unknown,no
8391,29,management,single,tertiary,no,91,no,no,cellular,30,apr,99,1,274,4,other,no
8392,26,management,married,tertiary,no,775,no,no,unknown,19,may,35,3,-1,0,unknown,no
8393,26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,-1,0,unknown,no
8394,23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,-1,0,unknown,no
8395,51,management,single,unknown,no,1277,no,no,cellular,22,feb,143,5,294,1,failure,no
8396,51,blue-collar,married,secondary,no,568,yes,no,unknown,4,jun,37,1,-1,0,unknown,no
8397,43,technician,married,secondary,no,2344,yes,no,unknown,27,may,111,2,-1,0,unknown,no
8398,81,retired,divorced,primary,no,4321,no,no,cellular,11,aug,163,3,-1,0,unknown,no
8399,42,management,divorced,tertiary,no,1064,no,no,cellular,18,aug,101,2,-1,0,unknown,no
8400,41,services,married,secondary,no,241,yes,yes,unknown,4,jun,144,1,-1,0,unknown,no
8401,35,technician,single,secondary,no,183,no,no,cellular,1,sep,516,2,130,2,failure,no
8402,32,management,married,tertiary,no,9214,no,yes,unknown,18,oct,71,1,-1,0,unknown,no
8403,51,services,single,secondary,no,513,yes,no,cellular,29,jul,331,2,-1,0,unknown,no
8404,33,technician,married,secondary,no,14850,yes,no,cellular,5,feb,122,5,-1,0,unknown,no
8405,38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,no
8406,48,retired,married,tertiary,no,4,no,yes,cellular,23,jul,70,5,-1,0,unknown,no
8407,50,technician,divorced,secondary,no,-298,yes,no,cellular,6,feb,68,8,-1,0,unknown,no
8408,39,blue-collar,single,secondary,no,522,yes,no,telephone,14,may,225,7,350,2,failure,no
8409,30,services,single,secondary,no,0,yes,no,cellular,7,jul,161,2,-1,0,unknown,no
8410,39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no
8411,35,technician,married,tertiary,no,432,no,no,cellular,12,aug,104,8,-1,0,unknown,no
8412,41,technician,married,secondary,no,-378,yes,no,cellular,5,feb,361,1,253,2,failure,no
8413,41,admin.,married,secondary,no,338,yes,no,unknown,16,may,121,1,-1,0,unknown,no
8414,35,blue-collar,married,primary,no,2878,yes,no,cellular,18,nov,140,2,-1,0,unknown,no
8415,43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,no
8416,27,services,married,secondary,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no
8417,32,technician,married,secondary,no,255,no,yes,cellular,25,aug,63,5,-1,0,unknown,no
8418,39,technician,divorced,secondary,no,0,yes,yes,cellular,30,apr,85,1,-1,0,unknown,no
8419,37,management,married,tertiary,no,1125,yes,no,unknown,3,jun,301,1,-1,0,unknown,no
8420,40,entrepreneur,married,secondary,no,1238,yes,no,telephone,21,jul,50,2,-1,0,unknown,no
8421,33,blue-collar,married,secondary,no,370,yes,no,cellular,8,apr,249,1,-1,0,unknown,no
8422,29,management,married,tertiary,no,2417,yes,no,cellular,7,may,126,2,-1,0,unknown,no
8423,50,housemaid,married,primary,no,4,no,no,unknown,16,jun,51,1,-1,0,unknown,no
8424,39,admin.,married,primary,no,444,yes,no,cellular,8,may,374,2,-1,0,unknown,no
8425,32,technician,single,secondary,no,28,yes,no,cellular,18,nov,368,1,-1,0,unknown,no
8426,49,management,married,tertiary,no,2139,no,no,cellular,5,aug,278,1,-1,0,unknown,no
8427,37,blue-collar,married,secondary,no,194,yes,no,unknown,12,may,566,7,-1,0,unknown,no
8428,57,blue-collar,married,primary,yes,195,no,yes,telephone,30,jul,185,4,-1,0,unknown,no
8429,44,management,married,secondary,no,0,no,no,cellular,21,aug,167,2,-1,0,unknown,no
8430,36,self-employed,married,secondary,no,189,yes,no,cellular,22,jul,632,1,-1,0,unknown,no
8431,55,management,single,secondary,no,220,yes,no,unknown,6,may,328,2,-1,0,unknown,no
8432,40,admin.,married,primary,no,189,yes,no,unknown,27,may,160,2,-1,0,unknown,no
8433,40,blue-collar,married,secondary,no,746,yes,yes,cellular,2,feb,241,1,262,3,other,no
8434,44,management,married,secondary,no,13054,yes,no,cellular,11,may,471,2,174,12,other,no
8435,41,services,married,primary,no,0,yes,no,cellular,17,jul,18,11,-1,0,unknown,no
8436,65,retired,married,secondary,no,23421,no,no,cellular,2,feb,432,1,-1,0,unknown,no
8437,31,blue-collar,married,secondary,no,41,yes,no,unknown,19,may,265,1,-1,0,unknown,no
8438,48,blue-collar,married,secondary,no,7408,no,yes,cellular,4,feb,101,2,-1,0,unknown,no
8439,55,retired,married,tertiary,no,101,yes,no,cellular,9,jul,111,1,-1,0,unknown,no
8440,34,admin.,married,secondary,no,384,yes,no,cellular,14,may,551,2,-1,0,unknown,no
8441,36,admin.,single,secondary,no,2556,yes,no,cellular,13,apr,342,1,-1,0,unknown,no
8442,33,management,married,tertiary,no,808,yes,no,cellular,19,aug,12,16,-1,0,unknown,no
8443,46,management,married,tertiary,no,0,no,no,cellular,26,may,401,1,-1,0,unknown,no
8444,52,management,married,tertiary,no,1158,no,no,cellular,27,aug,57,4,-1,0,unknown,no
8445,33,management,married,tertiary,no,334,no,no,cellular,25,nov,87,1,-1,0,unknown,no
8446,29,blue-collar,married,secondary,no,296,yes,no,unknown,4,jun,153,1,-1,0,unknown,no
8447,36,technician,married,primary,no,1653,yes,yes,unknown,27,may,336,10,-1,0,unknown,no
8448,37,admin.,married,secondary,no,1283,yes,no,unknown,20,may,209,1,-1,0,unknown,no
8449,53,blue-collar,married,primary,no,2295,no,no,cellular,21,aug,65,10,-1,0,unknown,no
8450,28,unemployed,married,secondary,no,-42,yes,yes,cellular,31,jul,143,4,-1,0,unknown,no
8451,19,student,single,secondary,no,55,no,no,telephone,6,oct,89,2,193,1,other,no
8452,41,housemaid,married,primary,no,365,no,no,cellular,8,aug,203,5,-1,0,unknown,no
8453,33,services,single,secondary,no,772,yes,no,cellular,29,jan,323,2,259,3,success,no
8454,28,management,single,tertiary,no,334,yes,no,unknown,14,may,438,4,-1,0,unknown,no
8455,40,admin.,married,secondary,no,1060,yes,no,cellular,17,apr,14,3,-1,0,unknown,no
8456,78,retired,married,unknown,no,38,no,no,telephone,4,aug,156,1,1,3,other,no
8457,29,services,single,secondary,no,146,yes,no,unknown,19,may,104,2,-1,0,unknown,no
8458,36,unemployed,married,secondary,no,439,yes,no,telephone,6,feb,18,6,-1,0,unknown,no
8459,59,entrepreneur,married,primary,no,124,yes,no,cellular,18,nov,531,3,134,7,failure,no
8460,34,services,married,secondary,no,190,yes,no,cellular,15,may,121,3,-1,0,unknown,no
8461,82,retired,married,unknown,no,211,no,no,telephone,22,apr,195,3,-1,0,unknown,no
8462,36,management,married,tertiary,no,871,no,no,cellular,18,nov,170,1,-1,0,unknown,no
8463,48,management,married,primary,no,1513,no,no,cellular,29,jan,166,2,-1,0,unknown,no
8464,36,blue-collar,married,primary,no,871,yes,yes,telephone,18,nov,2,1,-1,0,unknown,no
8465,25,technician,single,secondary,no,1298,no,no,cellular,2,sep,206,7,94,2,other,no
8466,40,technician,single,secondary,no,360,yes,no,unknown,9,may,73,1,-1,0,unknown,no
8467,33,services,married,tertiary,no,597,no,no,cellular,4,feb,134,1,-1,0,unknown,no
8468,30,blue-collar,divorced,secondary,yes,457,yes,no,unknown,20,jun,115,20,-1,0,unknown,no
8469,27,services,single,secondary,no,2457,yes,no,unknown,29,may,123,4,-1,0,unknown,no
8470,34,technician,married,tertiary,no,2069,no,no,cellular,20,aug,328,2,-1,0,unknown,no
8471,28,services,single,secondary,no,47,no,no,cellular,22,jul,405,2,-1,0,unknown,no
8472,40,blue-collar,married,primary,no,13,yes,no,unknown,4,jul,178,1,-1,0,unknown,no
8473,47,retired,married,secondary,no,-71,yes,no,cellular,11,aug,293,5,-1,0,unknown,no
8474,59,unknown,divorced,unknown,no,27,no,no,unknown,5,may,347,3,-1,0,unknown,no
8475,30,services,single,secondary,no,-114,yes,no,cellular,21,jul,396,2,-1,0,unknown,no
8476,39,unemployed,single,secondary,no,2645,yes,no,unknown,21,may,339,3,-1,0,unknown,no
8477,44,blue-collar,married,secondary,no,1025,yes,no,unknown,18,jun,200,1,-1,0,unknown,no
8478,46,management,single,tertiary,no,2044,no,no,telephone,4,feb,25,1,-1,0,unknown,no
8479,32,housemaid,married,tertiary,no,10,yes,no,unknown,2,jun,658,2,-1,0,unknown,no
8480,35,admin.,divorced,secondary,no,0,no,yes,cellular,14,jul,245,2,-1,0,unknown,no
8481,35,management,single,tertiary,no,644,yes,no,unknown,30,may,120,2,-1,0,unknown,no
8482,38,management,married,tertiary,no,4293,yes,no,cellular,6,may,92,2,250,2,failure,no
8483,27,housemaid,married,primary,yes,-238,no,no,cellular,14,jul,132,4,-1,0,unknown,no
8484,32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,266,2,-1,0,unknown,no
8485,37,admin.,divorced,secondary,no,1573,yes,no,cellular,12,may,639,3,326,10,failure,no
8486,59,entrepreneur,married,tertiary,no,1728,no,no,cellular,7,jul,575,2,-1,0,unknown,no
8487,32,technician,married,tertiary,no,15,no,no,cellular,14,may,226,1,346,1,failure,no
8488,31,technician,married,secondary,no,-160,yes,no,cellular,14,jul,126,6,-1,0,unknown,no
8489,55,technician,married,secondary,no,312,no,no,cellular,6,feb,13,8,9,3,other,no
8490,26,technician,single,secondary,no,33,no,no,cellular,23,jul,91,7,-1,0,unknown,no
8491,30,blue-collar,single,secondary,no,80,yes,yes,cellular,5,may,145,1,337,4,failure,no
8492,34,admin.,married,secondary,no,445,no,no,cellular,19,aug,256,2,-1,0,unknown,no
8493,83,retired,divorced,primary,no,4565,no,no,cellular,13,sep,175,2,-1,0,unknown,no
8494,46,self-employed,married,primary,no,3262,no,no,cellular,14,aug,77,8,-1,0,unknown,no
8495,48,blue-collar,married,primary,no,559,yes,no,unknown,15,may,1231,2,-1,0,unknown,no
8496,47,blue-collar,married,secondary,no,4840,no,no,unknown,16,jun,53,1,-1,0,unknown,no
8497,31,technician,married,secondary,no,-302,no,no,cellular,13,aug,195,2,-1,0,unknown,no
8498,32,entrepreneur,married,unknown,no,73,yes,no,cellular,21,nov,158,1,135,1,failure,no
8499,32,technician,married,secondary,no,4790,yes,no,cellular,22,jul,314,2,-1,0,unknown,no
8500,39,admin.,single,secondary,no,1078,no,no,unknown,3,jun,199,3,-1,0,unknown,no
8501,54,management,married,tertiary,no,284,yes,yes,telephone,15,may,65,5,-1,0,unknown,no
8502,55,retired,married,secondary,no,493,yes,no,unknown,13,may,647,7,-1,0,unknown,no
8503,28,technician,single,secondary,no,100,yes,no,cellular,13,may,70,5,-1,0,unknown,no
8504,48,housemaid,single,secondary,no,1042,no,no,telephone,18,nov,129,2,-1,0,unknown,no
